date,mogden-rainfall,deephams-rainfall,beckton-rainfall,crossness-rainfall,riverside-rainfall,longreach-rainfall,beddington-rainfall,hogsmill-rainfall
1919-02-20,2.320107529,1.85456316,1.34998579,1.335038394,1.149239713,2.227234893,2.860493797,2.1461419
1919-02-21,6.587071725,8.904433707,6.140689306,5.470847344,5.173435678,7.539338871,10.39172857,7.944765273
1919-02-22,2.626221243,3.429569976,2.834228863,2.213587304,2.892370506,1.750500483,1.296331382,1.437713198
1919-02-23,0.001162713,0.001125805,0.00018177,4.95E-05,0.000524706,0.000395022,0,7.49E-07
1919-02-24,0,0,0,0,0,0.000210678,0.000157908,0
1919-02-25,0.036244492,0.004224549,0.004557206,0.068225102,0.006152158,0.041087128,0.372364346,0.334422576
1919-02-26,5.150083602,4.58152406,4.20268623,4.07939049,4.553456646,5.958180888,4.834698274,4.444724503
1919-02-27,0.703721224,0.880171393,0.86763205,1.101967593,0.932560387,1.839520979,1.713376539,1.099270131
1919-02-28,7.43E-05,0.000437594,4.57E-05,7.92E-05,0.000118933,0.000812872,0.000320217,0.000157506
1919-03-01,0.060839765,0.008337325,0.010295322,0.108132846,0.013016342,0.097331933,0.393712911,0.313495886
1919-03-02,0.212864969,0.222416877,0.01835378,0.086338708,0.038817317,0.163126928,0.609716877,0.282092138
1919-03-03,5.911291102,7.17230744,8.274360916,8.825254857,9.630520015,10.51887689,11.61442952,9.922893921
1919-03-04,11.34806106,7.575301759,9.926783554,10.99219072,11.68422339,11.46525276,11.13459572,11.25353298
1919-03-05,12.08404145,11.45093626,12.06044162,14.23921634,11.06967578,16.01659283,17.89846751,16.02738973
1919-03-06,2.053788718,1.735931999,2.0152643,1.422882772,3.074873688,1.816787853,1.56093008,1.29288859
1919-03-07,9.448136954,9.445642747,7.911707861,7.08385858,6.899493988,8.080858303,9.830307003,8.31238229
1919-03-08,0.877861273,1.649681659,1.211144529,1.124126083,1.005505607,1.243788204,1.096690164,1.329780198
1919-03-09,0.734957043,0.726396827,0.373953924,0.299631144,0.515041551,0.709079438,1.662826442,0.885321478
1919-03-10,0.978873766,1.407131527,1.084789943,0.949248786,0.654830773,1.300654432,1.867409029,1.270608986
1919-03-11,1.915125714,2.437777702,2.39540909,1.892515189,3.30771702,4.393874364,3.494862171,2.016196602
1919-03-12,1.872967858,2.459115454,1.452697083,0.883066558,1.939192407,1.637678758,1.709402913,1.539375093
1919-03-13,0.002947503,0.000482192,0.000496708,0.002523712,0.000928318,0.004244217,0.043850071,0.029480328
1919-03-14,0.000410601,0.000275366,0.00038148,0.001572849,0.002132125,0.036047213,0.00634361,0.001134762
1919-03-15,2.900841657,1.649376876,2.301506644,2.899253378,1.163100201,1.760316639,4.571501542,4.20241333
1919-03-16,0.401611724,0.049319104,0.0092325,0.004984849,0.012797074,0.003527785,0.003496413,0.006920009
1919-03-17,0.462993876,1.176720734,1.18752305,0.932954757,0.40829461,0.526643025,1.13674647,0.593326233
1919-03-18,1.780491503,1.416978583,1.657273031,1.654920516,1.424793783,1.573978228,1.573020605,1.724216236
1919-03-19,15.08058362,19.98070294,15.60920954,11.00888443,10.39052067,11.83422717,14.13283457,12.38760673
1919-03-20,5.767470017,1.35890378,1.329770208,1.314182621,0.882230189,1.742027628,2.291282126,2.606305737
1919-03-21,0.373776782,0.394785492,0.244485341,0.314740503,0.11622369,0.583057181,1.263733764,0.767223521
1919-03-22,0.054158562,0.008574007,0.00564351,0.024022779,0.017972581,0.105417463,0.282699479,0.104653994
1919-03-23,0.032149652,0.000734159,0.001633461,0.001585199,0.000621651,0.000521995,0.001018726,0.004525613
1919-03-24,0,0,0,0,0,0,0,0
1919-03-25,0,0,0,0,0,0,0,0
1919-03-26,2.216936274,2.895650369,3.210013981,3.563788053,2.750933097,2.918131956,2.781306528,2.655446722
1919-03-27,2.105829329,0.739334558,0.908615197,1.270210364,0.334460011,0.597273325,1.218462442,1.254503774
1919-03-28,4.079963794,3.796226942,5.510462541,4.57781286,5.48534965,6.170373195,4.176052987,4.64521944
1919-03-29,1.774805496,0.05614788,0.095502411,0.143342094,0.044102497,0.061304398,0.348937117,0.378455847
1919-03-30,0.339358619,0.493928232,0.096208812,0.195109071,0.069030905,0.09162539,0.536172173,0.384261374
1919-03-31,0.460572317,0.156059694,0.682110152,1.346892782,0.241681354,1.306307437,0.472460462,0.438648084
1919-04-01,0.430645578,0.225546986,0.600722149,0.510316874,0.181261924,0.101610117,0.3705074,0.384239703
1919-04-02,0.032529242,0.000756229,0.001670462,0.001644428,0.000660365,0.000532165,0.000959729,0.00439538
1919-04-03,0,0,0,0,0,0,0,0
1919-04-04,0,0,0,0,0,0,0,0
1919-04-05,0.012583784,0.198507992,0.004684135,0.00195658,0.013458353,0.001980046,0.002197203,0.012363681
1919-04-06,0.071213482,0.010073657,0.001877338,0.001072448,0.002901343,0.000614911,0.000649174,0.001404727
1919-04-07,0.015339907,0.371679408,0.008387213,0.002500562,0.025182345,0.002826709,0.001292373,0.001551473
1919-04-08,0.909443856,0.67021108,0.919462325,1.312010562,0.363837919,0.547077417,0.276192246,0.910971107
1919-04-09,1.000259022,1.393164872,2.183323435,0.981290583,1.891872194,1.545160414,1.788852247,1.173998925
1919-04-10,0.581219451,2.26309516,0.584480562,0.400241163,0.550649947,0.54952765,0.586615343,0.400535787
1919-04-11,4.341543109,5.533728693,6.813008894,6.689220844,7.352813346,6.552391331,7.582252189,6.544646495
1919-04-12,2.655473757,0.272768124,0.245574414,0.458508104,0.159705591,0.466072676,0.688789918,1.04192629
1919-04-13,5.489670992,6.571821709,6.255141717,6.637300703,5.716402666,9.750113895,14.63031416,10.62067669
1919-04-14,8.688849993,9.019364706,7.629543711,7.77037447,7.431735119,10.84483515,10.42760581,8.285760261
1919-04-15,5.021422772,5.741223241,6.278704039,5.012222648,5.531420729,3.866245839,3.067367132,2.47435501
1919-04-16,0.130293976,1.096186974,0.571735333,0.201003059,0.766739719,0.477062864,0.258631925,0.124548609
1919-04-17,0.1010815,0.599786743,0.452164813,0.293510182,0.50763788,0.3920226,0.261128934,0.15077383
1919-04-18,0,0,0,0,0,0,0,0
1919-04-19,0.00066413,0.000625281,9.27E-05,5.59E-05,0.000297885,5.66E-06,1.01E-05,1.70E-05
1919-04-20,0,0,0,0,4.09E-06,0.000261739,0,0
1919-04-21,0,0,0,0,0,0,0,0
1919-04-22,0,0,0,0,0,0,0,0
1919-04-23,0.033732927,0.000972441,0.00170342,0.001648935,0.000671263,0.002541145,0.000959729,0.004407726
1919-04-24,4.669339563,4.681688311,4.657057829,4.975631042,5.513300971,4.975560312,5.203454667,4.597932038
1919-04-25,0.939099122,1.685414515,1.976357422,0.667476661,2.476855224,0.772218959,0.08646907,0.090022201
1919-04-26,1.636210539,1.381873409,2.033279946,2.312979821,1.718912016,2.215216076,2.056660188,1.856963822
1919-04-27,27.71115451,31.70020796,32.34575799,26.95640929,31.70162483,28.64812186,26.64756246,26.21156354
1919-04-28,2.090632319,1.131232982,0.961665548,0.754028763,0.970475805,1.54873755,0.789336376,0.756542442
1919-04-29,1.394641863,0.464784418,0.859521332,0.658461967,1.435873141,1.477807473,0.712914463,0.891120772
1919-04-30,4.115041742,5.972509531,5.792834134,6.12969255,5.845549235,5.581179884,6.334770253,6.175922804
1919-05-01,2.965103289,2.050203439,1.010312884,0.694591257,0.789621065,0.754964289,0.911677748,0.859040572
1919-05-02,2.596111075,3.552696908,3.890399392,2.67663736,3.508986204,1.569887257,1.863812866,1.78540653
1919-05-03,0.169917197,0.247371181,0.339451181,0.357766975,0.127921309,0.450407797,0.20306286,0.229759038
1919-05-04,0.167256754,0.010695072,0.006644812,0.005803371,0.004512588,0.00265204,0.003794299,0.014058885
1919-05-05,0.005159532,0.001574855,0.000321387,0.000223425,0.000696089,5.80E-05,7.32E-05,0.000310859
1919-05-06,0.196683655,0.081172078,0.015274943,0.008548027,0.037791604,0.001756165,0.002262712,0.009289993
1919-05-07,0,0,0,0,0,0,0,0
1919-05-08,6.64E-05,4.99E-05,0,0,0,0,0,0
1919-05-09,1.007067238,2.213113871,2.4934854,1.673187938,2.931044712,1.772336793,0.32478898,0.418376208
1919-05-10,0.032253011,0.001280759,0.001726324,0.00163392,0.000951144,0.000504129,0.000914743,0.004230659
1919-05-11,0.610644143,0.069999004,0.017514045,0.033293805,0.030659533,0.065467515,0.328248296,0.192702341
1919-05-12,0.031493313,0.000651867,0.001623744,0.001571124,0.000620521,0.000497838,0.000973653,0.004211662
1919-05-13,0,0,0,0,0,0,0,0
1919-05-14,0,0,0,0,0,0,0,0
1919-05-15,0,0,0,0,0,0,0,0
1919-05-16,0.000669622,0,2.74E-05,0.001886574,0,0.004243102,0.008425819,0.006853955
1919-05-17,0,0,0,0,0,0,0,0
1919-05-18,0,0,0,0.002832847,0,0.013716228,0.009846293,0.005274639
1919-05-19,0,0,0,0,0,0,0,0
1919-05-20,0,0,0,0,0,0,0,0
1919-05-21,0,0,0,0,0,0,0,0
1919-05-22,0,0,0,0,0,0,0,0
1919-05-23,0,0,0,0,0,0,0,0
1919-05-24,0.000830056,0.000993942,0.000146388,6.28E-05,0.000447663,6.29E-06,1.10E-05,1.90E-05
1919-05-25,0.473899865,0.54282196,1.371067291,0.711806927,0.981507113,0.487579448,0.125924367,0.268451407
1919-05-26,0.024590114,0.692220966,0.181278897,0.015052408,0.145342202,0.012578408,0.004495455,0.004279465
1919-05-27,0,0,0,0,0,0,0,0
1919-05-28,0,0,0,0,0,0,0,0
1919-05-29,0,0,0,0,0,0,0,0
1919-05-30,0,0,0,0,0,0,0,0
1919-05-31,0,0,0,0,0,0,0,0
1919-06-01,0.039426528,0.009842772,0.007402609,0.142206099,0.009151257,0.013503982,0.049671752,0.395160701
1919-06-02,0,0,0,0,0,0,0,0
1919-06-03,0,0,0,0,0,0,0,0
1919-06-04,1.622150484,2.213858759,1.891771562,1.808694929,1.385074987,0.986659501,1.339689165,1.68979812
1919-06-05,0.002706354,0.001388759,0.001847396,0.009364201,0.008393722,0.074165706,0.160156163,0.009913802
1919-06-06,0,0,0,0,0,0,0,0
1919-06-07,0,0,0,0,0,0,0,0
1919-06-08,0,0,0,0,0,0,0,0
1919-06-09,0,0,0,0,0,0,0,0
1919-06-10,0,0,0,0,0,0,0,0
1919-06-11,0.001202867,0.000252257,0.00026805,0.001318239,0.000643565,0.001935568,0.025323318,0.013038985
1919-06-12,0.64864216,0.975454081,0.780488463,0.316193932,0.451454987,0.15292694,0.345389636,0.246493615
1919-06-13,0.195893975,0.012852007,0.062783946,0.153730795,0.025160485,0.022510322,0.015067255,0.030751035
1919-06-14,0,0,0,0,0,0,0,0
1919-06-15,0,0,0,0,0,0,0,0
1919-06-16,0,0,0,0,0,0,0,0
1919-06-17,0,0,0,0,0,0,0,0
1919-06-18,0,0,0,0,0,0,0,0
1919-06-19,4.33367881,6.415068978,6.332468452,5.699175676,6.622241303,4.344606156,3.664387395,4.680987798
1919-06-20,21.32407964,23.22870422,23.42140098,20.00341552,23.64917103,19.12064912,16.54753671,18.25143679
1919-06-21,1.325923964,0.51396609,0.935887318,2.083775543,0.392556412,1.307519807,3.149258061,1.908133328
1919-06-22,0.045179882,0.139178858,0.012263638,0.062410521,0.029757669,0.213531028,0.276462192,0.111725265
1919-06-23,0.592620693,1.051987653,1.003099447,0.586849252,1.256803118,0.933508649,1.666652262,1.177465123
1919-06-24,0.187812249,0.29035826,0.515876546,0.551025652,0.391914384,0.483358514,0.697755496,0.427950076
1919-06-25,0.573873488,0.124426347,0.217500392,0.116132327,0.240207426,0.167529209,0.090883537,0.197817142
1919-06-26,0,0,0,0,0,0,0,0
1919-06-27,0.00068126,0.000628373,9.57E-05,5.66E-05,0.000300906,5.59E-06,9.97E-06,1.81E-05
1919-06-28,0,0,0,0,0,0,0,0
1919-06-29,0.003483323,0.000850587,0.000408506,0.001794426,0.000270284,0.003349872,0.008372746,0.026071432
1919-06-30,2.792634169,4.916288801,5.299712239,3.939740932,5.042593305,2.848981242,2.153936588,2.817874403
1919-07-01,6.336264236,5.223526838,4.171351167,4.46895258,3.213560701,2.591201347,4.027265057,5.160641698
1919-07-02,3.867213159,4.935422323,4.630003352,3.172875013,4.933742294,4.920347553,2.985747956,3.221377225
1919-07-03,4.217802968,2.273433302,3.207240363,4.287870537,4.970288804,4.786653817,3.578616692,3.445005546
1919-07-04,4.270668077,6.152188122,5.109382855,3.992428494,3.17770218,3.341997672,4.892924608,4.02809375
1919-07-05,2.11484787,0.470420822,0.49545325,0.305169243,1.084139566,0.504945247,0.48385777,0.422412727
1919-07-06,0,0,0,0,5.01E-06,0.000295561,0,0
1919-07-07,0,0,0,0,0,0,0,0
1919-07-08,0,0,0,0,0,0,0,0
1919-07-09,0,0,0,0,0,0,0,0
1919-07-10,0,0,0,0,0,0,0,0
1919-07-11,4.955231126,5.089058422,6.305410639,6.703537254,6.080150566,5.261287217,3.354596898,5.357140976
1919-07-12,4.249305717,2.274661471,3.651119819,3.086594941,5.823457482,5.97098565,6.553126696,4.843427324
1919-07-13,0.008558885,0.004371958,0.005321095,0.026437099,0.025821772,0.208016894,0.445932953,0.028119185
1919-07-14,2.085847919,1.915970105,2.41251733,2.387761233,3.865393784,2.230409891,2.188512643,2.496804843
1919-07-15,0.00604349,0.005400984,0.052677922,0.040000825,0.228839776,0.201274291,0.295119953,0.019464674
1919-07-16,0.004726443,0.001138459,0.001327863,0.016729824,0.003276062,0.022221225,0.217362138,0.106067842
1919-07-17,0,0,0,0,0,0,0,0
1919-07-18,0.004512516,0.000303714,0.000228524,0.000662884,3.21E-05,0.000480648,0.001524223,0.012281712
1919-07-19,6.716363513,4.243228081,4.55428168,6.269895517,3.216745009,4.849891616,6.309149515,9.607810022
1919-07-20,8.890976599,5.143243294,5.804028554,6.219684349,7.844793479,6.741371614,7.003722183,7.572966191
1919-07-21,1.843678272,3.746825271,2.58227923,2.067905368,1.648722569,1.770853994,1.933540049,1.621028574
1919-07-22,4.411888241,2.777376384,3.251389166,3.721682533,4.509490742,5.298126263,5.280390038,5.711615434
1919-07-23,0.555677037,0.531503205,0.767608566,0.473585006,2.363876959,1.770352783,0.7313224,0.087625334
1919-07-24,1.054296257,0.698009345,0.793710281,1.274522119,0.84797965,0.707497209,2.060765039,2.331494121
1919-07-25,1.186715891,0.060749824,0.253791816,0.586994664,0.112248056,0.107181697,0.134663322,0.205741749
1919-07-26,0.292610308,0.264577747,0.295154433,0.281106876,0.23288226,1.461301329,0.486622693,0.425187565
1919-07-27,0.064913817,0.006575625,0.01043465,0.148843176,0.02119557,0.221257374,0.245195257,0.418882136
1919-07-28,0.113296691,0.034114938,0.091523364,0.431928942,0.122602321,1.209912826,1.156886674,0.711560653
1919-07-29,0.035733827,0.004344355,0.004958743,0.01763079,0.016777144,0.124729911,0.270775323,0.021248948
1919-07-30,0,0,0,0,0,0,0,0
1919-07-31,0.373209089,0.276137839,0.287418319,0.390450887,0.154534902,0.681662935,1.137445689,1.065728702
1919-08-01,0.612812837,0.067033749,0.018959826,0.021063954,0.028510739,0.077032738,0.170482525,0.029792016
1919-08-02,0.213285831,0.068610401,0.194973743,0.160093771,0.248098938,0.370552838,0.053661868,0.075304558
1919-08-03,0,0,0,0,0,0,0,0
1919-08-04,0.564759703,1.964098757,1.183042669,0.437443158,0.783559013,0.547001954,0.689654728,0.52393213
1919-08-05,0.007891355,0.0033939,0.002235348,0.008488517,0.012981473,0.065306611,0.127468392,0.00781733
1919-08-06,0.031402232,0.000683387,0.001567196,0.001590022,0.000632492,0.000482719,0.000884437,0.004011818
1919-08-07,0,0,0,0,0,0,0,0
1919-08-08,0,0,0,0,0,0,0,0
1919-08-09,0,0,0,0,0,0,0,0
1919-08-10,0,0,0,0,0,0,0,0
1919-08-11,0,0,0,0,0,0,0,0
1919-08-12,0,0,0,0,0,0,0,0
1919-08-13,0,0,0,0,0,0,0,0
1919-08-14,0,0,0,0,0,0,0,0
1919-08-15,0,0,0,0,0,0,0,0
1919-08-16,0.005531103,0.128162948,0.003046678,0.000932117,0.009502155,0.000985818,0.000461452,0.000546904
1919-08-17,0,0,0,0,2.32E-05,0.001368139,0,0
1919-08-18,0.205815775,0.348789515,0.068708554,0.017962599,0.056014916,0.059018219,0.048422969,0.035663404
1919-08-19,4.081589303,6.412053506,5.014447719,3.301874931,4.78197096,4.354006492,4.600400958,5.213506962
1919-08-20,4.477300344,4.903850825,3.251777397,3.196287804,3.323231163,3.680356728,4.932437923,3.463301001
1919-08-21,0.035071436,0.034373822,0.195413076,0.559453838,0.105984949,0.306040008,0.577147647,0.047717158
1919-08-22,0.042995551,0.005277622,0.001038714,0.00069727,0.001518153,0.000887017,0.000755801,0.000907858
1919-08-23,0.18778922,0.567444337,0.170505472,0.236707867,0.134745298,0.356488779,1.352310286,0.691771401
1919-08-24,1.177319932,1.292383576,0.518072741,0.305756962,0.443091242,0.411561049,0.338601065,0.497230063
1919-08-25,4.647220872,5.844001887,3.602850091,2.439051328,2.833822738,2.890656673,4.18528732,3.573895679
1919-08-26,3.729991226,2.43997902,2.515095205,2.934848764,4.142810999,1.825629355,1.320978863,2.655068893
1919-08-27,7.205926173,8.816724521,9.698168038,7.879280458,8.868055849,7.872104295,8.629817062,7.50269116
1919-08-28,20.45689625,18.90449054,16.41167089,14.20767813,17.7038616,18.57152244,21.90312484,18.13196449
1919-08-29,6.170444273,7.048519879,8.236977976,9.651961537,9.273184458,8.849735178,11.50573068,8.33900202
1919-08-30,2.956924885,2.498963431,3.432566725,5.245263475,3.379675628,6.438051681,8.896891936,6.76940776
1919-08-31,1.122011924,0.084963851,0.442203763,1.138232265,0.185202881,0.16198167,0.105977643,0.171504303
1919-09-01,0.005225641,0.126264353,0.002882232,0.000880884,0.008439677,0.001056782,0.000474855,0.000567908
1919-09-02,2.891829335,4.411051448,3.003400288,2.072235713,0.957051288,1.042384258,0.952572557,3.435037859
1919-09-03,4.004279418,2.530742673,2.168463393,2.131876964,3.640109756,2.172009015,1.064074961,1.813349177
1919-09-04,0.723543678,0.086211729,0.15672118,0.548335002,0.115570592,0.461911262,0.73025954,0.375435222
1919-09-05,2.988106293,1.135560128,1.253040994,0.575849521,0.681993632,0.348157199,0.729718641,1.232962966
1919-09-06,0.193541642,0.004983844,0.009775811,0.009898317,0.004053622,0.003344329,0.005967219,0.027073073
1919-09-07,0,0,0,0,0,0,0,0
1919-09-08,0,0,0,0,0,0,0,0
1919-09-09,0.032193598,0.000766593,0.001612081,0.001639108,0.000621968,0.000556305,0.000992638,0.004508875
1919-09-10,0.032910749,0.001426875,0.001715406,0.001702779,0.000943782,0.000562806,0.001004027,0.004528697
1919-09-11,2.25E-05,1.84E-05,0,0,0,0,0,0
1919-09-12,0.000807043,0.000733881,0.000103325,6.37E-05,0.000321814,6.50E-06,1.14E-05,1.98E-05
1919-09-13,0.054119785,0.039122683,0.058083384,0.030815173,0.01718731,0.202479375,0.196507351,0.08667085
1919-09-14,13.98029767,12.42641537,11.36986617,11.1469959,8.056719768,9.599890759,13.84013328,15.63658219
1919-09-15,0.033909549,0.020809194,0.018110717,0.089032332,0.079466278,0.770339013,1.768260565,0.097628278
1919-09-16,0,0,0,0,0,0,0,0
1919-09-17,4.49E-05,4.12E-05,0.000451298,0.000923852,0.005115705,0.010817158,0.001466306,0.000206726
1919-09-18,0.545932782,1.079192433,1.073555974,0.868976979,0.65163981,1.009875982,0.748661954,0.958300757
1919-09-19,0.929996167,1.994687195,1.777788298,1.695304484,1.504629923,2.480634501,0.45113198,0.287483628
1919-09-20,0.073492092,0.077578771,0.253666513,0.218433006,0.237150837,0.12879964,0.080471271,0.016194568
1919-09-21,0.176169066,0.015166969,0.005989607,0.005326353,0.004966,0.00280851,0.006210118,0.02112923
1919-09-22,4.449744437,5.944922448,4.075312853,4.431334073,4.290025296,6.240760135,8.531000331,6.989540204
1919-09-23,2.575390179,2.359250251,2.37456231,2.469759676,2.307595726,3.421310597,3.35877936,1.728424739
1919-09-24,0.007390531,0.005601225,0.047360177,0.039017836,0.194126295,0.2249286,0.392722458,0.032880367
1919-09-25,0,0,0,0,0,0,0,0
1919-09-26,2.390890213,2.492520118,2.254959537,2.355370404,1.853888617,2.211973633,2.849841518,2.250593393
1919-09-27,0.004786664,0.002425801,0.003215679,0.017112254,0.014536426,0.14875512,0.341457213,0.01885123
1919-09-28,0.000739624,0.000678682,0.000103325,6.37E-05,0.000321814,6.50E-06,1.14E-05,1.98E-05
1919-09-29,0,0,0,0,0,0,0,0
1919-09-30,0,0,0,0,0,0,0,0
1919-10-01,0.597082543,1.031203942,1.766005552,1.669469565,2.538679859,2.367608094,3.046171653,1.447123015
1919-10-02,2.389980845,1.825090295,1.940372691,1.54168429,1.660008247,1.223684835,2.012410725,1.825953641
1919-10-03,0.0427308,0.250610335,0.00753652,0.003347157,0.018160616,0.002482637,0.001901976,0.005561008
1919-10-04,4.73E-05,3.68E-05,0,0,5.62E-06,0.000376282,0,0
1919-10-05,4.73E-05,3.68E-05,0,0,0,0,0,0
1919-10-06,0.011655146,0.006368849,0.002505871,0.021156325,0.011096722,0.040743352,0.289821668,0.114631659
1919-10-07,2.82E-08,0,0.000132029,0.000505934,0.001470948,0.004067625,0.001335533,0.000534305
1919-10-08,5.24E-05,1.74E-06,0.000103574,0.000361889,0.000455492,0.001875259,0.001934558,0.000647207
1919-10-09,0,0,0,0,0,0,0,0
1919-10-10,0.127420386,0.016115327,0.015698367,0.157214177,0.016102921,0.063070854,0.418169462,0.412869367
1919-10-11,0.129398328,0.004316665,0.006613148,0.006387864,0.003061558,0.002071758,0.003857715,0.017860168
1919-10-12,1.992846079,1.206805034,1.627165844,1.713689929,2.397742288,1.823697552,1.804520364,2.029427843
1919-10-13,0.784921311,0.940451955,0.567909046,0.659591568,0.571073355,0.643453955,1.094109085,0.744429924
1919-10-14,0.068989377,0.495605784,0.048772595,0.010966535,0.065173446,0.013125323,0.038712676,0.044610075
1919-10-15,0.216329504,0.598501755,0.684025717,0.250335592,0.542067123,0.224329311,0.055615343,0.101390404
1919-10-16,0.009272473,0.002307283,0.000417818,0.000223229,0.000638631,5.40E-05,6.95E-05,0.000352262
1919-10-17,0.031136261,0.000686255,0.001577909,0.001545165,0.000605732,0.000504431,0.000947059,0.004388375
1919-10-18,0.072260681,0.014382009,0.004182701,0.003327361,0.006217691,0.000960265,0.00153596,0.006961751
1919-10-19,0.118477576,0.04148959,0.057468268,0.007515474,0.008324383,0.002811089,0.002958066,0.007509175
1919-10-20,0,0,0,0,0,0,0,0
1919-10-21,0.037421221,0.00351054,0.002063811,0.00186334,0.001824425,0.00056954,0.001036327,0.004730694
1919-10-22,0.036717204,0.002893426,0.001971616,0.001807855,0.001534394,0.000564003,0.001026433,0.004712868
1919-10-23,0.039396057,0.015388289,0.004380378,0.040116782,0.010568857,0.057868915,0.575773016,0.22839315
1919-10-24,4.781018857,3.1672022,3.774820909,3.77488492,2.449603193,2.439578636,3.188793379,4.180025168
1919-10-25,0.041011858,0.703407319,0.064997703,0.029956488,0.251189246,0.086777102,0.035202487,0.0264516
1919-10-26,0,0,0,0,0,0,0,0
1919-10-27,0.000755002,0.001010178,0.000140488,5.55E-05,0.000410548,5.54E-06,9.89E-06,1.78E-05
1919-10-28,0.012822028,0.007581643,0.001617571,0.002336195,0.005438121,0.038389373,0.007022246,0.001815304
1919-10-29,4.176063871,5.746630601,6.923001812,7.123268988,7.407921435,9.506592561,8.969553016,7.142350819
1919-10-30,1.146556163,0.334762389,0.741481327,0.844367318,1.536643415,1.717026946,1.994711561,1.252369721
1919-10-31,0.176919395,0.394388594,0.112083871,0.097242035,0.11185304,0.171477088,0.297218083,0.160678621
1919-11-01,0.73029157,0.891332615,0.858580493,0.904204598,1.628784158,1.729897413,1.213816796,1.073469643
1919-11-02,1.252279266,2.351956518,2.128985719,1.895006685,1.883291151,2.627632736,3.51328107,2.783681992
1919-11-03,1.217598496,1.394099705,1.26819361,1.034457071,1.473487697,1.585625847,1.470158043,0.782104679
1919-11-04,0.314073795,0.496843179,0.540771754,0.535078842,0.730956329,0.977106409,0.939473738,0.509338584
1919-11-05,1.432385903,0.518344278,0.25227269,0.323341344,0.498387112,0.999621123,0.958452834,0.853259995
1919-11-06,0.285974514,0.267794788,0.077841995,0.102449693,0.058069402,0.246846899,0.482741631,0.164461443
1919-11-07,0.554705059,2.16951328,1.328378531,0.702886734,2.102404177,1.998626383,1.232207242,0.834940822
1919-11-08,0.373449751,1.223228385,0.910123615,0.300507034,0.592532866,1.025749522,0.833964357,0.303823501
1919-11-09,0.900913579,4.62402917,1.495404152,0.713827048,2.555190072,2.913744428,1.725014517,1.054193133
1919-11-10,0.497972523,0.270510194,0.287359719,0.354491751,0.12695413,0.388553366,0.782885566,0.360789361
1919-11-11,0.185609852,0.184770129,0.096943478,0.051273285,0.041259762,0.03822712,0.099570071,0.067225622
1919-11-12,0.233496657,0.210974478,0.104604048,0.079316253,0.043928241,0.093584402,0.32880875,0.329458299
1919-11-13,0.202545501,0.006408138,0.00887573,0.0106448,0.005808834,0.018972568,0.042578628,0.039640046
1919-11-14,0.005586448,0.00498946,0.000877657,0.000245476,0.002625114,0.001277399,0,3.70E-06
1919-11-15,0.158988954,0.389401687,0.103599394,0.016534753,0.037582521,0.045948237,0.013973192,0.026102686
1919-11-16,2.434308338,2.60362481,2.566949414,2.480034039,2.1938822,2.164969667,2.369025462,2.436800546
1919-11-17,4.337862817,5.508502425,4.538853812,3.518541813,4.339051369,3.909676232,3.912346921,3.758785828
1919-11-18,1.521679706,1.462492051,1.622765093,1.907111816,1.459647287,2.054195252,2.559792723,1.881693724
1919-11-19,2.499620505,2.509853112,2.305872868,1.543967802,1.499903527,2.138165501,2.217952535,1.962743964
1919-11-20,0.162374149,0.148141951,0.072943964,0.200573185,0.095181971,0.671565238,0.663574497,0.067075834
1919-11-21,0.267012878,0.225942606,0.276621426,0.356986111,0.302395296,0.469508484,0.643561625,0.735911
1919-11-22,0.581557496,1.028296094,0.845066763,0.5346692,0.956015294,0.755956225,0.741510638,0.458420656
1919-11-23,0.39589053,0.271816537,0.350378682,0.284005108,0.312398452,0.404946215,0.783688279,0.466827266
1919-11-24,1.01288189,1.129365436,0.827796881,0.987331889,0.922541205,1.534265277,1.694707229,1.38316348
1919-11-25,0.354411875,0.017166352,0.072426539,0.096020523,0.227624795,0.285810864,0.428179164,0.099039561
1919-11-26,0.04513124,0.004003478,0.003237264,0.016805955,0.004471241,0.025848239,0.208981417,0.106524178
1919-11-27,0.617249159,0.069723288,0.10301045,0.413577613,0.065679614,0.3872231,1.533935934,1.389476338
1919-11-28,4.565940036,4.551150678,3.911627087,4.955491843,4.31815892,4.791159228,6.19718754,6.638638534
1919-11-29,3.016060022,2.663974269,1.846708755,0.979799077,1.95409221,1.853241804,1.597811785,0.945354368
1919-11-30,4.257000923,6.377117415,4.867418723,4.570048254,3.814341259,3.825507707,5.450646803,5.203598089
1919-12-01,21.32089888,22.47201183,19.42595129,19.22084524,20.1462012,20.90832477,22.1684969,21.98417779
1919-12-02,6.097160238,4.437713066,2.951326286,2.50823922,3.28904279,3.528142566,4.506505379,3.633621782
1919-12-03,9.049113632,8.759661843,8.854652367,8.37765973,8.505857853,8.920615389,9.9565439,9.572096956
1919-12-04,3.580333369,4.916062708,3.215736109,3.111066036,3.033592676,3.193583354,4.219917353,3.957668227
1919-12-05,6.286032645,6.867036665,6.384407315,5.796999498,6.244875967,8.245210344,6.255793915,5.997177828
1919-12-06,1.436460497,1.689694619,1.051763616,1.366968241,1.565334601,2.487782931,2.884105527,2.528927724
1919-12-07,0.130854713,0.003247059,0.006560288,0.00684681,0.002440053,0.00256533,0.005511136,0.029559609
1919-12-08,0,0,0,0,0,0,0,0
